The English (United States) version of this software update installs files that have the attributes that are listed in the following tables.,,,,,,,
,,,,,,,
Windows 8.1 and Windows Server 2012 R2,,,,,,,
Notes,,,,,,,
The MANIFEST files (.manifest) and MUM files (.mum) that are installed are not listed.,,,,,,,
,,,,,,,
Internet Explorer 11,,,,,,,
Internet Explorer 11 on all supported x86-based versions of Windows 8.1 and Windows Server 2012 R2,,,,,,,
File name,File version,File size,Date,Time,Platform,SP requirement,Service branch
Ieframe.dll.mui,11.0.9600.18666,"1,880,064",19-Apr-17,23:22,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:21,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,828,352",19-Apr-17,23:22,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:22,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,633,792",19-Apr-17,23:23,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:23,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,897,984",19-Apr-17,23:24,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:23,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,592,320",19-Apr-17,23:25,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:24,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,643,520",19-Apr-17,23:25,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:25,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,655,296",19-Apr-17,23:26,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:25,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,879,552",19-Apr-17,23:26,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:26,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,743,360",19-Apr-17,23:27,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:27,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,725,952",19-Apr-17,23:28,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:28,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,864,192",19-Apr-17,23:29,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:28,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,856,000",19-Apr-17,23:29,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:29,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,624,576",19-Apr-17,23:30,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:29,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,873,920",19-Apr-17,23:31,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:30,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,665,024",19-Apr-17,23:31,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:31,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,648,128",19-Apr-17,23:32,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:32,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,871,872",19-Apr-17,23:32,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:32,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,666,560",19-Apr-17,23:33,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:33,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,888,256",19-Apr-17,23:34,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:33,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,877,504",19-Apr-17,23:35,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:34,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,851,392",19-Apr-17,23:35,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:35,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,858,560",19-Apr-17,23:36,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:35,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,632,768",19-Apr-17,23:36,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:36,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,885,696",19-Apr-17,23:37,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:37,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,851,392",19-Apr-17,23:38,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:37,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,895,936",19-Apr-17,23:38,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:38,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,668,096",19-Apr-17,23:39,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:38,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,459,712",19-Apr-17,23:40,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:39,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,459,712",19-Apr-17,23:40,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",19-Apr-17,23:40,Not applicable,None,Not applicable
Ieinstal.exe,11.0.9600.18666,"475,648",16-Apr-17,7:22,x86,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,184",19-Apr-17,23:17,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:18,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"32,768",19-Apr-17,23:19,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:20,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"35,328",19-Apr-17,23:20,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"37,888",19-Apr-17,23:21,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",20-Apr-17,0:28,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:21,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:22,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:23,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,792",19-Apr-17,23:24,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"27,648",19-Apr-17,23:24,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:25,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:26,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,792",19-Apr-17,23:26,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"23,040",19-Apr-17,23:27,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"22,016",19-Apr-17,23:27,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:28,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:29,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"31,232",19-Apr-17,23:30,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:30,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:31,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"32,768",19-Apr-17,23:31,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:32,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:33,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:34,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:34,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"32,256",19-Apr-17,23:35,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:35,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"32,768",19-Apr-17,23:36,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:37,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"30,720",19-Apr-17,23:37,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"29,696",19-Apr-17,23:38,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"15,872",19-Apr-17,23:38,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"16,896",19-Apr-17,23:39,Not applicable,None,Not applicable
Jscript9.dll.mui,11.0.9600.18666,"16,896",19-Apr-17,23:40,Not applicable,None,Not applicable
Internet Explorer 11 on all supported x86-based versions of Windows 7 and Windows Server 2008 R2,,,,,,,
File name,File version,File size,Date,Time,Platform,SP requirement,Service branch
Urlmon.dll,11.0.9600.18666,"1,314,816",16-Apr-17,6:34,x86,None,Not applicable
Iexplore.exe,11.0.9600.18666,"815,312",19-Apr-17,23:16,x86,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"31,744",19-Apr-17,23:17,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"36,352",19-Apr-17,23:18,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,328",19-Apr-17,23:19,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:19,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"36,864",19-Apr-17,23:20,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"39,424",19-Apr-17,23:21,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"32,768",20-Apr-17,0:28,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"37,376",19-Apr-17,23:22,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:22,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:23,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"38,400",19-Apr-17,23:23,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"30,720",19-Apr-17,23:24,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:25,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,328",19-Apr-17,23:26,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"36,864",19-Apr-17,23:26,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"25,600",19-Apr-17,23:27,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"24,576",19-Apr-17,23:28,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:28,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:29,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:30,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"36,352",19-Apr-17,23:30,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:31,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:32,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:32,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:33,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:34,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:34,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:35,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:35,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,816",19-Apr-17,23:36,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"33,280",19-Apr-17,23:37,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:37,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"34,304",19-Apr-17,23:38,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"20,992",19-Apr-17,23:38,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"21,504",19-Apr-17,23:39,Not applicable,None,Not applicable
Webcheck.dll.mui,11.0.9600.18666,"21,504",19-Apr-17,23:40,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"46,592",19-Apr-17,23:17,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"52,736",19-Apr-17,23:18,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,200",19-Apr-17,23:19,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,200",19-Apr-17,23:20,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"56,320",19-Apr-17,23:20,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"57,856",19-Apr-17,23:21,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"49,664",20-Apr-17,0:28,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"54,272",19-Apr-17,23:21,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"47,616",19-Apr-17,23:22,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"49,152",19-Apr-17,23:23,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"55,296",19-Apr-17,23:23,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"45,056",19-Apr-17,23:24,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,712",19-Apr-17,23:25,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,712",19-Apr-17,23:25,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"53,248",19-Apr-17,23:26,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"39,424",19-Apr-17,23:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"35,840",19-Apr-17,23:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,176",19-Apr-17,23:28,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,200",19-Apr-17,23:29,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,688",19-Apr-17,23:30,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"52,736",19-Apr-17,23:30,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"53,760",19-Apr-17,23:31,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"54,272",19-Apr-17,23:32,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"54,272",19-Apr-17,23:32,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"52,736",19-Apr-17,23:33,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,200",19-Apr-17,23:33,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"53,248",19-Apr-17,23:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"52,736",19-Apr-17,23:35,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,712",19-Apr-17,23:35,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,688",19-Apr-17,23:36,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,688",19-Apr-17,23:37,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,176",19-Apr-17,23:37,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"50,176",19-Apr-17,23:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"30,720",19-Apr-17,23:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"30,720",19-Apr-17,23:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"30,720",19-Apr-17,23:40,Not applicable,None,Not applicable
Inetcpl.cpl,11.0.9600.18666,"2,057,216",16-Apr-17,7:08,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:17,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:18,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:19,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:20,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:20,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:21,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:28,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:21,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:22,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:23,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:23,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:24,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:25,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:25,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:27,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:27,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:28,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:28,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:29,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:30,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:30,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:31,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:32,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:32,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:33,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:33,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:34,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:35,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:35,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:36,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:37,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:37,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:38,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:38,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:39,Not applicable,None,Not applicable
Diagnosticstap.dll.mui,11.0.9600.18666,"10,752",19-Apr-17,23:40,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"307,200",19-Apr-17,23:17,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"293,888",19-Apr-17,23:18,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"289,792",19-Apr-17,23:19,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"289,280",19-Apr-17,23:19,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"298,496",19-Apr-17,23:20,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"302,592",19-Apr-17,23:21,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"281,600",20-Apr-17,0:28,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"296,960",19-Apr-17,23:22,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"283,136",19-Apr-17,23:22,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"291,328",19-Apr-17,23:23,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"299,008",19-Apr-17,23:23,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"275,456",19-Apr-17,23:24,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"290,816",19-Apr-17,23:25,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"292,864",19-Apr-17,23:25,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"296,448",19-Apr-17,23:26,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"258,048",19-Apr-17,23:27,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"256,512",19-Apr-17,23:28,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"288,768",19-Apr-17,23:28,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"288,256",19-Apr-17,23:29,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"284,672",19-Apr-17,23:30,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"294,912",19-Apr-17,23:30,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"296,960",19-Apr-17,23:31,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"292,352",19-Apr-17,23:32,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"295,424",19-Apr-17,23:32,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"293,888",19-Apr-17,23:33,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"293,888",19-Apr-17,23:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"292,864",19-Apr-17,23:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"290,816",19-Apr-17,23:35,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"288,768",19-Apr-17,23:35,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"286,208",19-Apr-17,23:36,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"281,088",19-Apr-17,23:37,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"286,208",19-Apr-17,23:37,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"292,352",19-Apr-17,23:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"241,664",19-Apr-17,23:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"242,688",19-Apr-17,23:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"242,688",19-Apr-17,23:40,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"61,440",19-Apr-17,23:17,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"73,728",19-Apr-17,23:18,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"67,584",19-Apr-17,23:19,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"67,584",19-Apr-17,23:19,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"74,240",19-Apr-17,23:21,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"78,848",19-Apr-17,23:21,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"61,440",20-Apr-17,0:28,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"74,752",19-Apr-17,23:22,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"62,464",19-Apr-17,23:22,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"68,096",19-Apr-17,23:23,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"75,264",19-Apr-17,23:23,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"61,440",19-Apr-17,23:24,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"68,608",19-Apr-17,23:25,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"71,680",19-Apr-17,23:25,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"73,216",19-Apr-17,23:26,Not applicable,None,Not applicable
